shot_id,episode,scene_id,beat,start_time_sec,duration_sec,location_id,location_name,characters,action,dialogue,emotion,shot_type,camera,movement,composition,props,wardrobe,lighting,style_keywords,continuity_notes,storyboard_prompt,video_prompt,negative_prompt,seed,reference_pack,output_type,output_path,priority
S0229,1,SC06,cliffhanger,798,4,L1,外门院深夜,C1|C2,符文一闪,……,爆发,MCU,eye-level,static,over-shoulder,lost_artifact,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 符文一闪, emotion 爆发. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100230,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0229.png,mid
S0230,1,SC06,cliffhanger,802,2,L1,外门院深夜,C1|C2,C2伸手索要,……,爆发,CU,eye-level,static,over-shoulder,rune_scroll,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致; 符文为古风发光符号，避免现代字体,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C2伸手索要, emotion 爆发. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100231,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0230.png,mid
S0231,1,SC06,cliffhanger,804,3,L1,外门院深夜,C1|C2,C1护住法器,你敢？,对峙,CU,eye-level,static,center,rune_scroll,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致; 符文为古风发光符号，避免现代字体,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C1护住法器, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100232,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0231.png,mid
S0232,1,SC06,cliffhanger,807,3,L1,外门院深夜,C1|C2,C2伸手索要,……,爆发,MS,eye-level,handheld slight,diagonal,,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C2伸手索要, emotion 爆发. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100233,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0232.png,mid
S0233,1,SC06,cliffhanger,810,5,L1,外门院深夜,C1|C2,C1护住法器,你敢？,对峙,MS,eye-level,static,two-shot,,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C1护住法器, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100234,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0233.png,mid
S0234,1,SC06,cliffhanger,815,4,L1,外门院深夜,C1|C2,众人惊住,……,对峙,WS,eye-level,static,center,lost_artifact,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 众人惊住, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100235,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0234.png,mid
S0235,1,SC06,cliffhanger,819,3,L1,外门院深夜,C1|C2,灯影拉长,你敢？,对峙,CU,eye-level,static,diagonal,,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 灯影拉长, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100236,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0235.png,mid
S0236,1,SC06,cliffhanger,822,3,L1,外门院深夜,C1|C2,众人惊住,你敢？,凝固,MCU,eye-level,slow push-in,diagonal,,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 众人惊住, emotion 凝固. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100237,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0236.png,mid
S0237,1,SC06,cliffhanger,825,3,L1,外门院深夜,C1,C1抬眼说“不”，符文补全,不。,决绝,CU,eye-level,handheld micro,rule-of-thirds,rune_scroll|lost_artifact,C1:dark-blue hanfu,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1, C1抬眼说“不”，符文补全, emotion 决绝. cinematic realism","Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1, C1抬眼说“不”，符文补全, emotion 决绝. 3s video, slight camera move, cinematic realistic",blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,223410,refpacks/C1,video,episodes/ep0001/clips/S0237.mp4,high
S0238,1,SC06,cliffhanger,828,2,L1,外门院深夜,C1|C2,C2伸手索要,不。,对峙,WS,eye-level,static,center,rune_scroll,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致; 符文为古风发光符号，避免现代字体,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C2伸手索要, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100239,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0238.png,mid
S0239,1,SC06,cliffhanger,830,2,L1,外门院深夜,C1|C2,众人惊住,……,凝固,WS,eye-level,static,diagonal,lost_artifact,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 众人惊住, emotion 凝固. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100240,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0239.png,mid
S0240,1,SC06,cliffhanger,832,4,L1,外门院深夜,C1|C2,C2伸手索要,你敢？,爆发,WS,eye-level,static,diagonal,lost_artifact,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C2伸手索要, emotion 爆发. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100241,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0240.png,mid
S0241,1,SC06,cliffhanger,836,3,L1,外门院深夜,C1|C2,C2伸手索要,东西给我。,凝固,MS,eye-level,static,center,lost_artifact,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C2伸手索要, emotion 凝固. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100242,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0241.png,mid
S0242,1,SC06,cliffhanger,839,3,L1,外门院深夜,C1|C2,符文一闪,你敢？,凝固,MCU,eye-level,static,rule-of-thirds,lost_artifact,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 符文一闪, emotion 凝固. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100243,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0242.png,mid
S0243,1,SC06,cliffhanger,842,3,L1,外门院深夜,C1|C2,符文一闪,……,爆发,WS,eye-level,handheld slight,center,,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 符文一闪, emotion 爆发. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100244,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0243.png,mid
S0244,1,SC06,cliffhanger,845,4,L1,外门院深夜,C1|C2,C1护住法器,不。,对峙,WS,eye-level,static,over-shoulder,lost_artifact,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C1护住法器, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100245,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0244.png,mid
S0245,1,SC06,cliffhanger,849,2,L1,外门院深夜,C1|C2,众人惊住,不。,爆发,MS,eye-level,static,over-shoulder,,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 众人惊住, emotion 爆发. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100246,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0245.png,mid
S0246,1,SC06,cliffhanger,851,4,L1,外门院深夜,C1|C2,C2伸手索要,东西给我。,爆发,MS,eye-level,static,diagonal,,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C2伸手索要, emotion 爆发. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100247,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0246.png,mid
S0247,1,SC06,cliffhanger,855,5,L1,外门院深夜,C1|C2,灯影拉长,你敢？,对峙,WS,eye-level,handheld slight,two-shot,rune_scroll,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致; 符文为古风发光符号，避免现代字体,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 灯影拉长, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100248,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0247.png,mid
S0248,1,SC06,cliffhanger,860,4,L1,外门院深夜,C1|C2,C2伸手索要,不。,凝固,WS,eye-level,slow push-in,diagonal,rune_scroll,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致; 符文为古风发光符号，避免现代字体,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, C2伸手索要, emotion 凝固. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100249,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0248.png,mid
S0249,1,SC06,cliffhanger,864,4,L1,外门院深夜,C1|C2,众人惊住,你敢？,对峙,WS,eye-level,static,center,rune_scroll,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致; 符文为古风发光符号，避免现代字体,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 众人惊住, emotion 对峙. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100250,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0249.png,mid
S0250,1,SC06,cliffhanger,868,32,L1,外门院深夜,C1|C2,灯影拉长,东西给我。,爆发,WS,eye-level,slow push-in,rule-of-thirds,lost_artifact,C1:dark-blue hanfu; C2:black robe silver pattern,night lantern,cinematic|realistic|ancient|9:16,C1半束发髻+深蓝常驻道袍+玉坠一致; C2黑衣银纹+高发髻+银剑穗一致,"Vertical 9:16, cinematic realistic live-action ancient xianxia, 外门院深夜, night lantern, characters C1|C2, 灯影拉长, emotion 爆发. no modern text",,blurry|lowres|deformed hands|extra fingers|text|watermark|logo|bad anatomy,100251,refpacks/C1;refpacks/C2,storyboard,episodes/ep0001/storyboard/S0250.png,mid
